Energy(keV),Counts
2.334759253598798296e+03,0.000000000000000000e+00
2.335091442881455805e+03,0.000000000000000000e+00
2.335423632164112860e+03,0.000000000000000000e+00
2.335755821446770369e+03,0.000000000000000000e+00
2.336088010729427879e+03,0.000000000000000000e+00
2.336420200012084933e+03,0.000000000000000000e+00
2.336752389294742443e+03,0.000000000000000000e+00
2.337084578577399952e+03,0.000000000000000000e+00
2.337416767860057007e+03,0.000000000000000000e+00
2.337748957142714517e+03,0.000000000000000000e+00
2.338081146425372026e+03,0.000000000000000000e+00
2.338413335708029081e+03,0.000000000000000000e+00
2.338745524990686590e+03,0.000000000000000000e+00
2.339077714273344100e+03,0.000000000000000000e+00
2.339409903556001154e+03,1.000000000000000000e+00
2.339742092838658664e+03,0.000000000000000000e+00
2.340074282121316173e+03,0.000000000000000000e+00
2.340406471403973683e+03,0.000000000000000000e+00
2.340738660686630737e+03,0.000000000000000000e+00
2.341070849969288247e+03,0.000000000000000000e+00
2.341403039251945756e+03,0.000000000000000000e+00
2.341735228534602811e+03,0.000000000000000000e+00
2.342067417817260321e+03,0.000000000000000000e+00
2.342399607099917830e+03,0.000000000000000000e+00
2.342731796382574885e+03,0.000000000000000000e+00
2.343063985665232394e+03,0.000000000000000000e+00
2.343396174947889904e+03,0.000000000000000000e+00
2.343728364230546958e+03,0.000000000000000000e+00
2.344060553513204468e+03,0.000000000000000000e+00
2.344392742795861977e+03,0.000000000000000000e+00
2.344724932078519032e+03,0.000000000000000000e+00
2.345057121361176542e+03,0.000000000000000000e+00
2.345389310643834051e+03,0.000000000000000000e+00
2.345721499926491560e+03,1.000000000000000000e+00
2.346053689209148615e+03,0.000000000000000000e+00
2.346385878491806125e+03,0.000000000000000000e+00
2.346718067774463634e+03,0.000000000000000000e+00
2.347050257057120689e+03,0.000000000000000000e+00
2.347382446339778198e+03,0.000000000000000000e+00
2.347714635622435708e+03,0.000000000000000000e+00
2.348046824905092762e+03,0.000000000000000000e+00
2.348379014187750272e+03,0.000000000000000000e+00
2.348711203470407781e+03,0.000000000000000000e+00
2.349043392753064836e+03,0.000000000000000000e+00
2.349375582035722346e+03,0.000000000000000000e+00
2.349707771318379855e+03,0.000000000000000000e+00
2.350039960601036910e+03,1.000000000000000000e+00
2.350372149883694419e+03,0.000000000000000000e+00
2.350704339166351929e+03,0.000000000000000000e+00
2.351036528449009438e+03,0.000000000000000000e+00
2.351368717731666493e+03,0.000000000000000000e+00
2.351700907014324002e+03,0.000000000000000000e+00
2.352033096296981512e+03,0.000000000000000000e+00
2.352365285579638567e+03,1.000000000000000000e+00
2.352697474862296076e+03,0.000000000000000000e+00
2.353029664144953585e+03,0.000000000000000000e+00
2.353361853427610640e+03,0.000000000000000000e+00
2.353694042710268150e+03,0.000000000000000000e+00
2.354026231992925659e+03,0.000000000000000000e+00
2.354358421275582714e+03,0.000000000000000000e+00
2.354690610558240223e+03,0.000000000000000000e+00
2.355022799840897733e+03,0.000000000000000000e+00
2.355354989123555242e+03,0.000000000000000000e+00
2.355687178406212297e+03,0.000000000000000000e+00
2.356019367688869806e+03,0.000000000000000000e+00
2.356351556971527316e+03,0.000000000000000000e+00
2.356683746254184371e+03,0.000000000000000000e+00
2.357015935536841880e+03,0.000000000000000000e+00
2.357348124819499390e+03,0.000000000000000000e+00
2.357680314102156444e+03,0.000000000000000000e+00
2.358012503384813954e+03,0.000000000000000000e+00
2.358344692667471463e+03,0.000000000000000000e+00
2.358676881950128518e+03,0.000000000000000000e+00
2.359009071232786027e+03,0.000000000000000000e+00
2.359341260515443537e+03,0.000000000000000000e+00
2.359673449798100592e+03,0.000000000000000000e+00
2.360005639080758101e+03,0.000000000000000000e+00
2.360337828363415611e+03,0.000000000000000000e+00
2.360670017646073120e+03,0.000000000000000000e+00
2.361002206928730175e+03,0.000000000000000000e+00
2.361334396211387684e+03,0.000000000000000000e+00
2.361666585494045194e+03,0.000000000000000000e+00
2.361998774776702248e+03,0.000000000000000000e+00
2.362330964059359758e+03,0.000000000000000000e+00
2.362663153342017267e+03,0.000000000000000000e+00
2.362995342624674322e+03,0.000000000000000000e+00
2.363327531907331831e+03,1.000000000000000000e+00
2.363659721189989341e+03,0.000000000000000000e+00
2.363991910472646396e+03,0.000000000000000000e+00
2.364324099755303905e+03,0.000000000000000000e+00
2.364656289037961415e+03,1.000000000000000000e+00
2.364988478320618469e+03,0.000000000000000000e+00
2.365320667603275979e+03,0.000000000000000000e+00
2.365652856885933488e+03,0.000000000000000000e+00
2.365985046168590998e+03,0.000000000000000000e+00
2.366317235451248052e+03,0.000000000000000000e+00
2.366649424733905562e+03,0.000000000000000000e+00
2.366981614016563071e+03,0.000000000000000000e+00
2.367313803299220126e+03,0.000000000000000000e+00
2.367645992581877636e+03,0.000000000000000000e+00
2.367978181864535145e+03,0.000000000000000000e+00
2.368310371147192200e+03,0.000000000000000000e+00
2.368642560429849709e+03,0.000000000000000000e+00
2.368974749712507219e+03,0.000000000000000000e+00
2.369306938995164273e+03,0.000000000000000000e+00
2.369639128277821783e+03,0.000000000000000000e+00
2.369971317560479292e+03,0.000000000000000000e+00
2.370303506843136347e+03,0.000000000000000000e+00
2.370635696125793856e+03,1.000000000000000000e+00
2.370967885408451366e+03,0.000000000000000000e+00
2.371300074691108875e+03,0.000000000000000000e+00
2.371632263973765930e+03,0.000000000000000000e+00
2.371964453256423440e+03,0.000000000000000000e+00
2.372296642539080949e+03,0.000000000000000000e+00
2.372628831821738004e+03,0.000000000000000000e+00
2.372961021104395513e+03,0.000000000000000000e+00
2.373293210387053023e+03,0.000000000000000000e+00
2.373625399669710077e+03,0.000000000000000000e+00
2.373957588952367587e+03,0.000000000000000000e+00
2.374289778235025096e+03,0.000000000000000000e+00
2.374621967517682151e+03,0.000000000000000000e+00
2.374954156800339661e+03,0.000000000000000000e+00
2.375286346082997170e+03,0.000000000000000000e+00
2.375618535365654225e+03,1.000000000000000000e+00
2.375950724648311734e+03,0.000000000000000000e+00
2.376282913930969244e+03,0.000000000000000000e+00
2.376615103213626753e+03,0.000000000000000000e+00
2.376947292496283808e+03,0.000000000000000000e+00
2.377279481778941317e+03,0.000000000000000000e+00
2.377611671061598827e+03,0.000000000000000000e+00
2.377943860344255882e+03,1.000000000000000000e+00
2.378276049626913391e+03,0.000000000000000000e+00
2.378608238909570900e+03,0.000000000000000000e+00
2.378940428192227955e+03,0.000000000000000000e+00
2.379272617474885465e+03,0.000000000000000000e+00
2.379604806757542974e+03,0.000000000000000000e+00
2.379936996040200029e+03,0.000000000000000000e+00
2.380269185322857538e+03,1.000000000000000000e+00
2.380601374605515048e+03,0.000000000000000000e+00
2.380933563888172102e+03,0.000000000000000000e+00
2.381265753170829612e+03,0.000000000000000000e+00
2.381597942453487121e+03,0.000000000000000000e+00
2.381930131736144631e+03,0.000000000000000000e+00
2.382262321018801686e+03,0.000000000000000000e+00
2.382594510301459195e+03,0.000000000000000000e+00
2.382926699584116705e+03,0.000000000000000000e+00
2.383258888866773759e+03,0.000000000000000000e+00
2.383591078149431269e+03,0.000000000000000000e+00
2.383923267432088778e+03,0.000000000000000000e+00
2.384255456714745833e+03,0.000000000000000000e+00
2.384587645997403342e+03,0.000000000000000000e+00
2.384919835280060852e+03,0.000000000000000000e+00
2.385252024562717907e+03,0.000000000000000000e+00
2.385584213845375416e+03,0.000000000000000000e+00
2.385916403128032925e+03,0.000000000000000000e+00
2.386248592410690435e+03,0.000000000000000000e+00
2.386580781693347490e+03,0.000000000000000000e+00
2.386912970976004999e+03,0.000000000000000000e+00
2.387245160258662509e+03,1.000000000000000000e+00
2.387577349541319563e+03,0.000000000000000000e+00
2.387909538823977073e+03,0.000000000000000000e+00
2.388241728106634582e+03,0.000000000000000000e+00
2.388573917389291637e+03,0.000000000000000000e+00
2.388906106671949146e+03,0.000000000000000000e+00
2.389238295954606656e+03,0.000000000000000000e+00
2.389570485237263711e+03,0.000000000000000000e+00
2.389902674519921220e+03,0.000000000000000000e+00
2.390234863802578730e+03,0.000000000000000000e+00
2.390567053085235784e+03,0.000000000000000000e+00
2.390899242367893294e+03,0.000000000000000000e+00
2.391231431650550803e+03,0.000000000000000000e+00
2.391563620933208313e+03,0.000000000000000000e+00
2.391895810215865367e+03,0.000000000000000000e+00
2.392227999498522877e+03,0.000000000000000000e+00
2.392560188781180386e+03,0.000000000000000000e+00
2.392892378063837441e+03,0.000000000000000000e+00
2.393224567346494950e+03,0.000000000000000000e+00
2.393556756629152460e+03,0.000000000000000000e+00
2.393888945911809515e+03,0.000000000000000000e+00
2.394221135194467024e+03,1.000000000000000000e+00
2.394553324477124534e+03,0.000000000000000000e+00
2.394885513759781588e+03,0.000000000000000000e+00
2.395217703042439098e+03,0.000000000000000000e+00
2.395549892325096607e+03,0.000000000000000000e+00
2.395882081607753662e+03,1.000000000000000000e+00
2.396214270890411171e+03,0.000000000000000000e+00
2.396546460173068681e+03,0.000000000000000000e+00
2.396878649455726190e+03,0.000000000000000000e+00
2.397210838738383245e+03,0.000000000000000000e+00
2.397543028021040755e+03,0.000000000000000000e+00
2.397875217303698264e+03,0.000000000000000000e+00
2.398207406586355319e+03,0.000000000000000000e+00
2.398539595869012828e+03,1.000000000000000000e+00
2.398871785151670338e+03,0.000000000000000000e+00
2.399203974434327392e+03,0.000000000000000000e+00
2.399536163716984902e+03,0.000000000000000000e+00
2.399868352999642411e+03,0.000000000000000000e+00
2.400200542282299466e+03,0.000000000000000000e+00
2.400532731564956975e+03,0.000000000000000000e+00
2.400864920847614485e+03,0.000000000000000000e+00
2.401197110130271540e+03,0.000000000000000000e+00
2.401529299412929049e+03,0.000000000000000000e+00
2.401861488695586559e+03,0.000000000000000000e+00
2.402193677978244068e+03,0.000000000000000000e+00
2.402525867260901123e+03,0.000000000000000000e+00
2.402858056543558632e+03,0.000000000000000000e+00
2.403190245826216142e+03,0.000000000000000000e+00
2.403522435108873196e+03,0.000000000000000000e+00
2.403854624391530706e+03,0.000000000000000000e+00
2.404186813674188215e+03,0.000000000000000000e+00
2.404519002956845270e+03,0.000000000000000000e+00
2.404851192239502780e+03,0.000000000000000000e+00
2.405183381522160289e+03,0.000000000000000000e+00
2.405515570804817344e+03,0.000000000000000000e+00
2.405847760087474853e+03,0.000000000000000000e+00
2.406179949370132363e+03,0.000000000000000000e+00
2.406512138652789417e+03,1.000000000000000000e+00
2.406844327935446927e+03,0.000000000000000000e+00
2.407176517218104436e+03,0.000000000000000000e+00
2.407508706500761946e+03,0.000000000000000000e+00
2.407840895783419001e+03,0.000000000000000000e+00
2.408173085066076510e+03,0.000000000000000000e+00
2.408505274348734019e+03,0.000000000000000000e+00
2.408837463631391074e+03,0.000000000000000000e+00
2.409169652914048584e+03,0.000000000000000000e+00
2.409501842196706093e+03,0.000000000000000000e+00
2.409834031479363148e+03,0.000000000000000000e+00
2.410166220762020657e+03,0.000000000000000000e+00
2.410498410044678167e+03,0.000000000000000000e+00
2.410830599327335221e+03,0.000000000000000000e+00
2.411162788609992731e+03,0.000000000000000000e+00
2.411494977892650240e+03,0.000000000000000000e+00
2.411827167175307750e+03,1.000000000000000000e+00
2.412159356457964805e+03,0.000000000000000000e+00
2.412491545740622314e+03,0.000000000000000000e+00
2.412823735023279824e+03,0.000000000000000000e+00
2.413155924305936878e+03,0.000000000000000000e+00
2.413488113588594388e+03,0.000000000000000000e+00
2.413820302871251897e+03,0.000000000000000000e+00
2.414152492153908952e+03,0.000000000000000000e+00
2.414484681436566461e+03,0.000000000000000000e+00
2.414816870719223971e+03,0.000000000000000000e+00
2.415149060001881026e+03,0.000000000000000000e+00
2.415481249284538535e+03,0.000000000000000000e+00
2.415813438567196044e+03,0.000000000000000000e+00
2.416145627849853099e+03,0.000000000000000000e+00
2.416477817132510609e+03,0.000000000000000000e+00
2.416810006415168118e+03,0.000000000000000000e+00
2.417142195697825628e+03,0.000000000000000000e+00
2.417474384980482682e+03,0.000000000000000000e+00
2.417806574263140192e+03,0.000000000000000000e+00
2.418138763545797701e+03,0.000000000000000000e+00
2.418470952828454756e+03,0.000000000000000000e+00
2.418803142111112265e+03,0.000000000000000000e+00
2.419135331393769775e+03,0.000000000000000000e+00
2.419467520676426830e+03,1.000000000000000000e+00
2.419799709959084339e+03,0.000000000000000000e+00
2.420131899241741849e+03,0.000000000000000000e+00
2.420464088524398903e+03,0.000000000000000000e+00
2.420796277807056413e+03,0.000000000000000000e+00
2.421128467089713922e+03,0.000000000000000000e+00
2.421460656372370977e+03,0.000000000000000000e+00
2.421792845655028486e+03,0.000000000000000000e+00
2.422125034937685996e+03,0.000000000000000000e+00
2.422457224220343505e+03,0.000000000000000000e+00
2.422789413503000560e+03,0.000000000000000000e+00
2.423121602785658069e+03,0.000000000000000000e+00
2.423453792068315579e+03,0.000000000000000000e+00
2.423785981350972634e+03,0.000000000000000000e+00
2.424118170633630143e+03,0.000000000000000000e+00
2.424450359916287653e+03,0.000000000000000000e+00
2.424782549198944707e+03,0.000000000000000000e+00
2.425114738481602217e+03,0.000000000000000000e+00
2.425446927764259726e+03,0.000000000000000000e+00
2.425779117046916781e+03,0.000000000000000000e+00
2.426111306329574290e+03,0.000000000000000000e+00
2.426443495612231800e+03,0.000000000000000000e+00
2.426775684894888855e+03,0.000000000000000000e+00
2.427107874177546364e+03,0.000000000000000000e+00
2.427440063460203874e+03,0.000000000000000000e+00
2.427772252742861383e+03,0.000000000000000000e+00
2.428104442025518438e+03,0.000000000000000000e+00
2.428436631308175947e+03,0.000000000000000000e+00
2.428768820590833457e+03,0.000000000000000000e+00
2.429101009873490511e+03,0.000000000000000000e+00
2.429433199156148021e+03,0.000000000000000000e+00
2.429765388438805530e+03,0.000000000000000000e+00
2.430097577721462585e+03,0.000000000000000000e+00
2.430429767004120094e+03,0.000000000000000000e+00
2.430761956286777604e+03,0.000000000000000000e+00
2.431094145569434659e+03,0.000000000000000000e+00
2.431426334852092168e+03,1.000000000000000000e+00
2.431758524134749678e+03,0.000000000000000000e+00
2.432090713417406732e+03,0.000000000000000000e+00
2.432422902700064242e+03,0.000000000000000000e+00
2.432755091982721751e+03,0.000000000000000000e+00
2.433087281265379261e+03,0.000000000000000000e+00
2.433419470548036315e+03,0.000000000000000000e+00
2.433751659830693825e+03,0.000000000000000000e+00
2.434083849113351334e+03,0.000000000000000000e+00
2.434416038396008389e+03,0.000000000000000000e+00
2.434748227678665899e+03,0.000000000000000000e+00
2.435080416961323408e+03,0.000000000000000000e+00
2.435412606243980463e+03,0.000000000000000000e+00
2.435744795526637972e+03,0.000000000000000000e+00
2.436076984809295482e+03,0.000000000000000000e+00
2.436409174091952536e+03,0.000000000000000000e+00
2.436741363374610046e+03,0.000000000000000000e+00
2.437073552657267555e+03,0.000000000000000000e+00
2.437405741939924610e+03,0.000000000000000000e+00
2.437737931222582120e+03,0.000000000000000000e+00
2.438070120505239629e+03,0.000000000000000000e+00
2.438402309787897138e+03,0.000000000000000000e+00
2.438734499070554193e+03,0.000000000000000000e+00
2.439066688353211703e+03,0.000000000000000000e+00
2.439398877635869212e+03,0.000000000000000000e+00
2.439731066918526267e+03,0.000000000000000000e+00
2.440063256201183776e+03,0.000000000000000000e+00
